-1.7263494,7.143609,1
-2.5257475,4.489874,1
-0.49246266,4.948418,1
1.3623444,2.8828137,1
0.0006683252,2.8799627,1
-0.43401957,4.88206,1
1.1193087,2.832348,1
0.6272629,2.8579495,1
1.2803718,2.8519294,1
0.25801605,2.9201105,1
0.7691788,3.0563335,1
-0.90016854,5.7284937,1
1.3718519,2.9090874,1
1.0344965,2.8760724,1
0.9557578,2.9588945,1
-1.3330194,5.9277153,1
-4.828341,10.443421,0
-4.765945,10.601637,0
-4.77274,10.479197,0
-1.1764983,7.595709,1
-1.8453829,5.314162,1
-2.6146262,4.9157915,1
-1.7273968,5.0540466,1
-0.8318738,3.783242,1
-0.7419518,3.830299,1
-2.730418,4.9131,1
-0.3547871,5.5766244,1
-2.2358558,5.087878,1
-2.6567988,4.910086,1
-1.0882897,7.3739777,1
-0.8810972,6.9827394,1
-0.726016,6.191845,1
-0.9969991,6.4917655,1
-0.30402339,5.847783,1
-0.3312469,5.8958497,1
-0.18505913,5.8854785,1
-0.6179239,6.063113,1
-0.4447378,5.0475345,1
-4.5980115,11.507631,0
1.4731222,2.943196,1
1.4737182,2.9630811,1
-1.1116952,4.864991,1
-1.2512197,5.4220996,1
-4.4618015,9.784668,0
-4.6982503,10.14041,0
-4.3594384,11.107751,0
-1.2379707,6.7231402,1
-0.40171152,6.155034,1
-0.32649165,6.317534,1
-0.74956816,6.619138,1
-0.19949615,6.4798174,1
0.025329107,6.1984997,1
-0.07087247,6.327639,1
-0.094503686,6.210262,1
-1.0266439,6.0655994,1
-2.496056,5.200307,1
-2.54534,5.308946,1
-0.26942936,6.1401153,1
-0.24998273,6.187064,1
0.06518144,6.081609,1
0.12799752,6.1181273,1
-1.2224573,6.151179,1
-1.1608444,6.0324593,1
-1.6906348,4.6427736,1
-2.0078013,3.6910324,1
-2.1130443,3.8321426,1
-2.241356,4.0220375,1
-1.2434466,3.8329728,1
-2.5941243,4.8158274,1
-2.4579492,5.6889024,1
-2.4137027,5.5531335,1
-2.118934,5.6451797,1
-1.9001704,3.7489076,1
-0.18154821,5.793254,1
-1.9906207,6.5339403,1
-2.2847629,6.343356,1
-2.1347814,6.8134646,1
-2.203746,6.513169,1
-2.3792992,6.7430563,1
-4.7549963,10.448191,0
-2.2057793,7.1332045,1
-2.1464694,7.045706,1
-1.86847,6.146529,1
-0.21984413,3.705133,1
-2.2176695,3.8989034,1
-1.2878288,5.7747374,1
-2.0928125,7.550665,1
-1.3884575,7.5752916,1
-1.5965184,6.8380785,1
-1.3422818,6.3099794,1
-1.4320279,5.226765,1
-1.4758,7.262063,1
-1.9067994,7.4824395,1
-1.84021,7.2689185,1
-0.58354,3.9829786,1
-1.7471677,7.6020646,1
-1.8441838,7.6115646,1
-0.95423204,5.9356713,1
-0.20597555,3.4833658,1
-0.95117843,5.859306,1
-1.401223,7.525512,1
-2.0287755,7.813788,1
-1.8747711,7.625432,1
-1.9408087,7.5439076,1
-1.769878,7.2587085,1
-1.3063459,7.493033,1
-1.2859871,7.5706286,1
-4.75592,10.356719,0
-4.7989974,10.394667,0
-4.7001996,10.514994,0
-2.293012,7.6019487,1
-2.5503833,7.2081666,1
-2.4847183,7.233819,1
-2.2919648,7.252784,1
-2.5793889,7.0490866,1
-2.5229015,7.3075647,1
-1.17351,5.090211,1
-1.1710045,5.1181583,1
-2.8948998,4.4718995,1
-2.9728143,4.465785,1
-2.2423086,6.1967344,1
-2.1347299,6.457176,1
-1.762324,7.819705,1
-0.19270632,3.8626213,1
0.25292262,1.3934234,1
0.37202048,1.1557065,1
0.36511117,1.1376714,1
-0.02718941,3.598502,1
-0.51139295,3.7765074,1
-0.16528764,3.5846846,1
0.31178835,1.1884387,1
-1.2453487,7.6033006,1
-2.872611,4.4160595,1
-1.6852139,9.071278,1
-4.4896364,11.280297,0
-4.4056287,11.072326,0
-4.3730016,10.907957,0
-4.412128,11.157427,0
-1.783097,8.885187,1
-4.879952,11.947376,0
1.2759259,2.8353891,1
-1.9704536,8.368387,1
0.11720669,1.3581473,1
-0.5358102,4.592083,1
-1.7446177,8.68968,1
-0.19190681,3.9608853,1
-1.6706338,8.998387,1
-1.1330281,4.758137,1
1.0394589,2.8932815,1
-1.9605551,8.459831,1
0.28166652,1.2461648,1
-1.975814,8.486674,1
-1.7034998,8.996783,1
-1.6727178,9.04208,1
-1.5948801,9.111286,1
0.2780637,1.2420609,1
0.34505865,1.1620196,1
